"TransactionID","CustomerID","Product","Variation","Date"
"6745","1745","Mortgage","Adjustable Rate","11/14/2022"
"6746","1746","Savings Account","Children's Savings","03/28/2021"
"6747","1747","Mortgage","Interest Only","12/27/2023"
"6748","1748","Auto Loan","New Car","01/02/2023"
"6749","1749","Checking Account","Interest Bearing","07/25/2024"
"6750","1750","Personal Loan","Home Improvement","08/14/2024"
"6751","1751","Mortgage","Reverse Mortgage","03/05/2021"
"6752","1752","Personal Loan","Debt Consolidation","03/06/2024"
"6753","1753","Retirement Account","Simple IRA","03/27/2025"
"6754","1754","Retirement Account","401K","03/11/2024"
"6755","1755","Investment Account","Brokerage","11/20/2023"
"6756","1756","Mortgage","Adjustable Rate","12/02/2021"
"6757","1757","Certificate of Deposit","2-Year","05/01/2022"
"6758","1758","Mortgage","Reverse Mortgage","08/05/2020"
"6759","1759","Auto Loan","Refinance","04/04/2021"
"6760","1760","Checking Account","Basic","09/03/2023"
"6761","1761","Investment Account","Brokerage","10/26/2024"
"6762","1762","Savings Account","Children's Savings","09/03/2023"
"6763","1763","Business Loan","SBA Loan","05/30/2024"
"6764","1764","Credit Card","Business","01/05/2024"
"6765","1765","Personal Loan","Secured","06/14/2020"
"6766","1766","Retirement Account","IRA","01/15/2024"
"6767","1767","Personal Loan","Secured","05/24/2020"
"6768","1768","Student Loan","Consolidation","06/05/2021"
"6769","1769","Auto Loan","Used Car","04/11/2021"
"6770","1770","Home Equity Loan","HELOC","09/02/2024"
"6771","1771","Checking Account","Interest Bearing","08/05/2023"
"6772","1772","Home Equity Loan","Variable Rate","11/26/2022"
"6773","1773","Home Equity Loan","Fixed Rate","07/13/2024"
"6774","1774","Investment Account","Managed","02/15/2021"
"6775","1775","Home Equity Loan","Variable Rate","11/16/2021"
"6776","1776","Auto Loan","Used Car","03/15/2025"
"6777","1777","Credit Card","Cashback","01/20/2021"
"6778","1778","Auto Loan","Refinance","03/30/2025"
"6779","1779","Credit Card","Cashback","07/30/2022"
"6780","1780","Auto Loan","New Car","12/16/2023"
"6781","1781","Student Loan","Federal","02/07/2020"
"6782","1782","Business Loan","SBA Loan","04/05/2024"
"6783","1783","Auto Loan","Lease","07/07/2022"
"6784","1784","Retirement Account","401K","06/09/2020"
"6785","1785","Mortgage","Interest Only","05/26/2023"
"6786","1786","Student Loan","Consolidation","06/21/2023"
"6787","1787","Personal Loan","Home Improvement","12/02/2022"
"6788","1788","Investment Account","Self-Directed","04/27/2020"
"6789","1789","Investment Account","Managed","08/28/2021"
"6790","1790","Auto Loan","Used Car","09/09/2023"
"6791","1791","Student Loan","Private","07/16/2020"
"6792","1792","Personal Loan","Secured","02/14/2024"
"6793","1793","Personal Loan","Secured","09/07/2020"
"6794","1794","Home Equity Loan","Fixed Rate","10/13/2022"
"6795","1795","Retirement Account","Simple IRA","09/23/2024"
"6796","1796","Business Loan","Equipment Financing","04/12/2021"
"6797","1797","Checking Account","Basic","04/11/2022"
"6798","1798","Mortgage","Interest Only","02/22/2023"
"6799","1799","Student Loan","Private","04/21/2024"
"6800","1800","Home Equity Loan","HELOC","06/02/2024"
"6801","1801","Business Loan","Line of Credit","03/06/2024"
"6802","1802","Auto Loan","Used Car","04/13/2020"
"6803","1803","Personal Loan","Unsecured","08/13/2024"
"6804","1804","Auto Loan","Lease","06/11/2023"
"6805","1805","Mortgage","Adjustable Rate","03/13/2020"
"6806","1806","Savings Account","Money Market","02/03/2020"
"6807","1807","Home Equity Loan","Variable Rate","10/18/2023"
"6808","1808","Auto Loan","New Car","03/31/2023"
"6809","1809","Home Equity Loan","Fixed Rate","07/11/2022"
"6810","1810","Retirement Account","401K","12/20/2021"
"6811","1811","Personal Loan","Debt Consolidation","07/07/2023"
"6812","1812","Certificate of Deposit","1-Year","04/20/2021"
"6813","1813","Student Loan","Federal","12/02/2020"
"6814","1814","Retirement Account","Simple IRA","02/21/2024"
"6815","1815","Student Loan","Federal","10/05/2024"
"6816","1816","Investment Account","Self-Directed","07/15/2020"
"6817","1817","Mortgage","Reverse Mortgage","09/21/2022"
"6818","1818","Home Equity Loan","Fixed Rate","06/07/2023"
"6819","1819","Certificate of Deposit","5-Year","04/09/2020"
"6820","1820","Business Loan","Equipment Financing","08/28/2021"
"6821","1821","Savings Account","Money Market","03/03/2020"
"6822","1822","Personal Loan","Debt Consolidation","09/19/2023"
"6823","1823","Checking Account","Interest Bearing","10/17/2022"
"6824","1824","Credit Card","Rewards","06/28/2022"
"6825","1825","Business Loan","Term Loan","09/25/2024"
"6826","1826","Retirement Account","Roth IRA","10/10/2020"
"6827","1827","Retirement Account","IRA","12/17/2024"
"6828","1828","Personal Loan","Home Improvement","10/08/2024"
"6829","1829","Business Loan","SBA Loan","05/25/2022"
"6830","1830","Personal Loan","Unsecured","06/10/2024"
"6831","1831","Business Loan","Line of Credit","03/07/2023"
"6832","1832","Mortgage","Adjustable Rate","06/21/2021"
"6833","1833","Business Loan","Term Loan","02/22/2021"
"6834","1834","Savings Account","Regular","08/06/2023"
"6835","1835","Home Equity Loan","Variable Rate","11/28/2024"
"6836","1836","Mortgage","Interest Only","09/17/2022"
"6837","1837","Retirement Account","Simple IRA","03/02/2021"
"6838","1838","Mortgage","Interest Only","11/14/2021"
"6839","1839","Certificate of Deposit","5-Year","01/20/2022"
"6840","1840","Investment Account","Self-Directed","12/22/2023"
"6841","1841","Savings Account","Money Market","02/12/2020"
"6842","1842","Savings Account","Regular","08/24/2023"
"6843","1843","Checking Account","Premium","07/03/2024"
"6844","1844","Mortgage","Adjustable Rate","05/26/2020"
"6845","1845","Retirement Account","Simple IRA","07/16/2024"
"6846","1846","Credit Card","Travel","03/27/2022"
"6847","1847","Retirement Account","Simple IRA","01/15/2021"
"6848","1848","Auto Loan","Lease","11/09/2024"
"6849","1849","Auto Loan","Refinance","09/22/2024"
"6850","1850","Mortgage","Interest Only","02/13/2023"
"6851","1851","Business Loan","SBA Loan","01/28/2024"
"6852","1852","Checking Account","Interest Bearing","08/19/2024"
"6853","1853","Business Loan","Term Loan","04/23/2022"
"6854","1854","Mortgage","Reverse Mortgage","08/25/2022"
"6855","1855","Home Equity Loan","Fixed Rate","05/15/2023"
"6856","1856","Mortgage","Adjustable Rate","12/12/2022"
"6857","1857","Certificate of Deposit","5-Year","01/26/2023"
"6858","1858","Certificate of Deposit","10-Year","11/17/2022"
"6859","1859","Mortgage","Fixed Rate","07/31/2020"
"6860","1860","Personal Loan","Secured","10/18/2021"
"6861","1861","Savings Account","High Yield","01/26/2022"
"6862","1862","Auto Loan","Refinance","09/04/2020"
"6863","1863","Mortgage","Fixed Rate","02/22/2024"
"6864","1864","Business Loan","SBA Loan","04/29/2022"
"6865","1865","Auto Loan","Lease","04/08/2024"
"6866","1866","Checking Account","Premium","02/03/2022"
"6867","1867","Credit Card","Rewards","02/22/2025"
"6868","1868","Mortgage","Interest Only","09/17/2023"
"6869","1869","Personal Loan","Debt Consolidation","08/18/2022"
"6870","1870","Mortgage","Reverse Mortgage","11/25/2022"
"6871","1871","Checking Account","Senior","05/05/2023"
"6872","1872","Personal Loan","Home Improvement","12/04/2023"
"6873","1873","Certificate of Deposit","10-Year","07/02/2020"
"6874","1874","Personal Loan","Secured","03/07/2020"
"6875","1875","Checking Account","Basic","02/02/2020"
"6876","1876","Retirement Account","401K","04/05/2023"
"6877","1877","Certificate of Deposit","5-Year","12/05/2020"
"6878","1878","Home Equity Loan","HELOC","11/28/2021"
"6879","1879","Student Loan","Private","03/27/2024"
"6880","1880","Business Loan","Equipment Financing","06/22/2023"
"6881","1881","Auto Loan","Used Car","02/18/2024"
"6882","1882","Mortgage","Reverse Mortgage","08/18/2021"
"6883","1883","Certificate of Deposit","10-Year","04/28/2022"
"6884","1884","Checking Account","Senior","02/12/2020"
"6885","1885","Credit Card","Travel","09/10/2021"
"6886","1886","Savings Account","Money Market","03/28/2024"
"6887","1887","Business Loan","Line of Credit","04/01/2021"
"6888","1888","Personal Loan","Unsecured","02/17/2025"
"6889","1889","Savings Account","Regular","08/24/2021"
"6890","1890","Investment Account","Brokerage","04/25/2020"
"6891","1891","Mortgage","Interest Only","06/19/2022"
"6892","1892","Certificate of Deposit","1-Year","04/15/2020"
"6893","1893","Business Loan","Line of Credit","11/15/2021"
"6894","1894","Home Equity Loan","Fixed Rate","09/30/2023"
"6895","1895","Mortgage","Fixed Rate","11/13/2023"
"6896","1896","Auto Loan","Used Car","06/18/2021"
"6897","1897","Mortgage","Adjustable Rate","03/13/2022"
"6898","1898","Credit Card","Cashback","08/28/2020"
"6899","1899","Student Loan","Refinance","04/05/2020"
"6900","1900","Certificate of Deposit","1-Year","08/26/2023"
"6901","1901","Certificate of Deposit","10-Year","05/04/2020"
"6902","1902","Savings Account","High Yield","08/21/2020"
"6903","1903","Credit Card","Business","11/19/2021"
"6904","1904","Business Loan","Term Loan","08/04/2021"
"6905","1905","Savings Account","High Yield","05/14/2023"
"6906","1906","Credit Card","Travel","08/20/2020"
"6907","1907","Mortgage","Reverse Mortgage","04/29/2020"
"6908","1908","Savings Account","Regular","02/09/2024"
"6909","1909","Home Equity Loan","Variable Rate","01/02/2025"
"6910","1910","Checking Account","Senior","09/22/2021"
"6911","1911","Mortgage","Adjustable Rate","01/22/2020"
"6912","1912","Credit Card","Rewards","01/30/2022"
"6913","1913","Credit Card","Travel","05/20/2023"
"6914","1914","Retirement Account","Simple IRA","06/22/2022"
"6915","1915","Personal Loan","Debt Consolidation","04/19/2021"
"6916","1916","Credit Card","Rewards","11/27/2021"
"6917","1917","Certificate of Deposit","5-Year","02/28/2024"
"6918","1918","Mortgage","Fixed Rate","04/18/2022"
"6919","1919","Investment Account","Robo Advisor","07/06/2020"
"6920","1920","Savings Account","Children's Savings","04/21/2023"
"6921","1921","Retirement Account","Simple IRA","02/21/2021"
"6922","1922","Credit Card","Cashback","07/06/2021"
"6923","1923","Auto Loan","New Car","06/23/2021"
"6924","1924","Retirement Account","401K","12/27/2024"
"6925","1925","Savings Account","Money Market","04/05/2024"
"6926","1926","Business Loan","SBA Loan","01/02/2023"
"6927","1927","Certificate of Deposit","5-Year","01/16/2025"
"6928","1928","Checking Account","Senior","02/05/2020"
"6929","1929","Savings Account","Children's Savings","12/04/2023"
"6930","1930","Retirement Account","Roth IRA","06/14/2021"
"6931","1931","Investment Account","Brokerage","12/02/2024"
"6932","1932","Checking Account","Basic","11/18/2021"
"6933","1933","Mortgage","Reverse Mortgage","11/04/2022"
"6934","1934","Mortgage","Reverse Mortgage","07/03/2024"
"6935","1935","Home Equity Loan","Fixed Rate","02/06/2023"
"6936","1936","Auto Loan","Refinance","05/03/2020"
"6937","1937","Student Loan","Refinance","08/21/2023"
"6938","1938","Investment Account","Robo Advisor","11/07/2022"
"6939","1939","Mortgage","Adjustable Rate","03/24/2020"
"6940","1940","Certificate of Deposit","5-Year","12/05/2021"
"6941","1941","Investment Account","Robo Advisor","07/06/2022"
"6942","1942","Business Loan","SBA Loan","04/26/2023"
"6943","1943","Retirement Account","IRA","04/02/2023"
"6944","1944","Student Loan","Consolidation","01/02/2021"
"6945","1945","Mortgage","Fixed Rate","10/11/2024"
"6946","1946","Mortgage","Interest Only","01/28/2021"
"6947","1947","Certificate of Deposit","10-Year","01/20/2020"
"6948","1948","Student Loan","Federal","10/16/2022"
"6949","1949","Certificate of Deposit","5-Year","11/21/2024"
"6950","1950","Mortgage","Interest Only","04/22/2020"
"6951","1951","Mortgage","Fixed Rate","09/02/2023"
"6952","1952","Student Loan","Consolidation","12/22/2020"
"6953","1953","Auto Loan","Lease","01/24/2025"
"6954","1954","Personal Loan","Secured","03/19/2023"
"6955","1955","Auto Loan","Refinance","04/15/2022"
"6956","1956","Student Loan","Consolidation","02/10/2022"
"6957","1957","Personal Loan","Secured","06/06/2024"
"6958","1958","Mortgage","Fixed Rate","02/16/2021"
"6959","1959","Business Loan","Term Loan","04/05/2022"
"6960","1960","Retirement Account","Simple IRA","02/27/2020"
"6961","1961","Personal Loan","Unsecured","12/13/2022"
"6962","1962","Checking Account","Basic","04/12/2024"
"6963","1963","Personal Loan","Unsecured","10/16/2023"
"6964","1964","Business Loan","Line of Credit","12/17/2021"
"6965","1965","Mortgage","Adjustable Rate","02/26/2021"
"6966","1966","Savings Account","Money Market","12/16/2022"
"6967","1967","Personal Loan","Secured","03/04/2020"
"6968","1968","Credit Card","Cashback","06/15/2024"
"6969","1969","Investment Account","Brokerage","10/12/2020"
"6970","1970","Checking Account","Premium","12/07/2020"
"6971","1971","Personal Loan","Home Improvement","05/23/2021"
"6972","1972","Home Equity Loan","HELOC","12/28/2023"
"6973","1973","Certificate of Deposit","10-Year","01/01/2024"
"6974","1974","Retirement Account","IRA","06/18/2021"
"6975","1975","Business Loan","Term Loan","04/02/2024"
"6976","1976","Checking Account","Senior","11/24/2024"
"6977","1977","Home Equity Loan","HELOC","03/21/2020"
"6978","1978","Business Loan","Term Loan","01/15/2021"
"6979","1979","Auto Loan","New Car","11/24/2021"
"6980","1980","Personal Loan","Home Improvement","03/01/2025"
"6981","1981","Home Equity Loan","HELOC","10/09/2021"
"6982","1982","Credit Card","Cashback","02/19/2021"
"6983","1983","Credit Card","Business","09/10/2021"
"6984","1984","Credit Card","Business","05/13/2020"
"6985","1985","Student Loan","Private","12/12/2021"
"6986","1986","Checking Account","Interest Bearing","06/04/2022"
"6987","1987","Credit Card","Cashback","11/24/2024"
"6988","1988","Savings Account","Regular","01/05/2025"
"6989","1989","Mortgage","Fixed Rate","09/10/2024"
"6990","1990","Auto Loan","Used Car","07/12/2021"
"6991","1991","Checking Account","Basic","08/10/2020"
"6992","1992","Personal Loan","Debt Consolidation","04/24/2020"
"6993","1993","Business Loan","SBA Loan","11/21/2020"
"6994","1994","Retirement Account","Roth IRA","07/14/2020"
"6995","1995","Student Loan","Consolidation","10/11/2022"
"6996","1996","Student Loan","Refinance","10/15/2022"
"6997","1997","Personal Loan","Secured","09/05/2020"
"6998","1998","Mortgage","Fixed Rate","08/13/2020"
"6999","1999","Personal Loan","Secured","10/09/2020"
"7000","2000","Mortgage","Reverse Mortgage","03/25/2021"
"7001","2001","Checking Account","Basic","12/13/2022"
"7002","2002","Credit Card","Cashback","08/04/2024"
"7003","2003","Credit Card","Rewards","01/14/2022"
"7004","2004","Mortgage","Adjustable Rate","05/01/2021"
"7005","2005","Savings Account","Regular","03/19/2023"
"7006","2006","Auto Loan","Used Car","09/28/2024"
"7007","2007","Savings Account","Children's Savings","12/15/2022"
"7008","2008","Certificate of Deposit","2-Year","03/14/2025"
"7009","2009","Business Loan","Line of Credit","07/28/2020"
"7010","2010","Mortgage","Reverse Mortgage","11/11/2020"
"7011","2011","Investment Account","Robo Advisor","05/05/2024"
"7012","2012","Retirement Account","IRA","02/03/2021"
"7013","2013","Student Loan","Consolidation","02/24/2024"
"7014","2014","Auto Loan","Lease","02/25/2023"
"7015","2015","Investment Account","Managed","02/07/2022"
"7016","2016","Mortgage","Adjustable Rate","11/01/2022"
"7017","2017","Certificate of Deposit","2-Year","01/24/2020"
"7018","2018","Investment Account","Brokerage","05/05/2020"
"7019","2019","Business Loan","SBA Loan","11/26/2020"
"7020","2020","Savings Account","High Yield","04/09/2023"
"7021","2021","Auto Loan","Refinance","04/14/2020"
"7022","2022","Mortgage","Reverse Mortgage","05/29/2023"
"7023","2023","Investment Account","Robo Advisor","12/16/2022"
"7024","2024","Student Loan","Consolidation","08/11/2024"
"7025","2025","Home Equity Loan","Fixed Rate","04/24/2024"
"7026","2026","Savings Account","Money Market","02/02/2020"
"7027","2027","Checking Account","Senior","03/30/2023"
"7028","2028","Auto Loan","New Car","02/05/2023"
"7029","2029","Business Loan","Term Loan","09/22/2022"
"7030","2030","Investment Account","Brokerage","03/05/2020"
"7031","2031","Retirement Account","Simple IRA","01/04/2023"
"7032","2032","Personal Loan","Home Improvement","12/05/2022"
"7033","2033","Personal Loan","Home Improvement","03/14/2025"
