CensusDateKey,CensusDateDate,CensusDateDayInQuarter,CensusDateDayName,CensusDateDayNameAbbrevation,CensusDateDayOfMonth,CensusDateDayOfWeek,CensusDateDayOfWeekInMonth,CensusDateDayOfYear,CensusDateFirstDayOfMonth,CensusDateFirstDayOfQuarter,CensusDateFirstDayofYear,CensusDateHoliday,CensusDateIsHoliday,CensusDateIsWeekday,CensusDateIsWeekend,CensusDateLastDayOfQuarter,CensusDateLastDayofMonth,CensusDateLastDayofYear,CensusDateMonth,CensusDateMonthAbbrevation,CensusDateMonthName,CensusDateMonthOfQuarter,CensusDateQuarter,CensusDateQuarterName,CensusDateQuarterShortName,CensusDateWeekOfMonth,CensusDateWeekOfQuarter,CensusDateWeekOfYear,CensusDateYYYYMM,CensusDateYear,CensusDateYearAndQuarter,CensusDateYearMonth,CensusDateYearName,CensusDateFirstDayOfFiscalYear,CensusDateFiscalDateKey,CensusDateFiscalDayOfYear,CensusDateFiscalMonth,CensusDateFiscalQuarter,CensusDateFiscalQuarterName,CensusDateFiscalWeekOfYear,CensusDateFiscalYear,CensusDateIsFirstDayOfFiscalYear,CensusDateIsLastOfFiscalYear,CensusDateLastDayOfFiscalYear
20220111,2022-01-11 00:00:00,11,Tuesday,Tue,11,3,2,11,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,2,2,2,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220111,103,4,2,Q2,15,FY2022,0,0,2022-09-30 00:00:00
20220112,2022-01-12 00:00:00,12,Wednesday,Wed,12,4,2,12,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,2,2,2,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220112,104,4,2,Q2,15,FY2022,0,0,2022-09-30 00:00:00
20220113,2022-01-13 00:00:00,13,Thursday,Thu,13,5,2,13,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,2,2,2,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220113,105,4,2,Q2,15,FY2022,0,0,2022-09-30 00:00:00
20220114,2022-01-14 00:00:00,14,Friday,Fri,14,6,2,14,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,2,2,2,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220114,106,4,2,Q2,16,FY2022,0,0,2022-09-30 00:00:00
20220115,2022-01-15 00:00:00,15,Saturday,Sat,15,7,3,15,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,3,3,2,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220115,107,4,2,Q2,16,FY2022,0,0,2022-09-30 00:00:00
20220116,2022-01-16 00:00:00,16,Sunday,Sun,16,1,3,16,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,3,3,2,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220116,108,4,2,Q2,16,FY2022,0,0,2022-09-30 00:00:00
20220117,2022-01-17 00:00:00,17,Monday,Mon,17,2,3,17,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,3,3,3,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220117,109,4,2,Q2,16,FY2022,0,0,2022-09-30 00:00:00
20220118,2022-01-18 00:00:00,18,Tuesday,Tue,18,3,3,18,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,3,3,3,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220118,110,4,2,Q2,16,FY2022,0,0,2022-09-30 00:00:00
20220119,2022-01-19 00:00:00,19,Wednesday,Wed,19,4,3,19,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,3,3,3,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220119,111,4,2,Q2,16,FY2022,0,0,2022-09-30 00:00:00
20220120,2022-01-20 00:00:00,20,Thursday,Thu,20,5,3,20,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,3,3,3,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220120,112,4,2,Q2,16,FY2022,0,0,2022-09-30 00:00:00
20220121,2022-01-21 00:00:00,21,Friday,Fri,21,6,3,21,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,3,3,3,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220121,113,4,2,Q2,17,FY2022,0,0,2022-09-30 00:00:00
20220122,2022-01-22 00:00:00,22,Saturday,Sat,22,7,4,22,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,4,4,3,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220122,114,4,2,Q2,17,FY2022,0,0,2022-09-30 00:00:00
20220123,2022-01-23 00:00:00,23,Sunday,Sun,23,1,4,23,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,4,4,3,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220123,115,4,2,Q2,17,FY2022,0,0,2022-09-30 00:00:00
20220124,2022-01-24 00:00:00,24,Monday,Mon,24,2,4,24,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,4,4,4,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220124,116,4,2,Q2,17,FY2022,0,0,2022-09-30 00:00:00
20220125,2022-01-25 00:00:00,25,Tuesday,Tue,25,3,4,25,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,4,4,4,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220125,117,4,2,Q2,17,FY2022,0,0,2022-09-30 00:00:00
20220126,2022-01-26 00:00:00,26,Wednesday,Wed,26,4,4,26,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,4,4,4,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220126,118,4,2,Q2,17,FY2022,0,0,2022-09-30 00:00:00
20220127,2022-01-27 00:00:00,27,Thursday,Thu,27,5,4,27,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,4,4,4,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220127,119,4,2,Q2,17,FY2022,0,0,2022-09-30 00:00:00
20220128,2022-01-28 00:00:00,28,Friday,Fri,28,6,4,28,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,4,4,4,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220128,120,4,2,Q2,18,FY2022,0,0,2022-09-30 00:00:00
20220129,2022-01-29 00:00:00,29,Saturday,Sat,29,7,5,29,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,5,5,4,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220129,121,4,2,Q2,18,FY2022,0,0,2022-09-30 00:00:00
20220130,2022-01-30 00:00:00,30,Sunday,Sun,30,1,5,30,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,5,5,4,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220130,122,4,2,Q2,18,FY2022,0,0,2022-09-30 00:00:00
20220131,2022-01-31 00:00:00,31,Monday,Mon,31,2,5,31,2022-01-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-01-31 00:00:00,2022-12-31 00:00:00,1,Jan,January,1,1,First,Q1,5,5,5,2022/01,2022,2022/Q1,2022/Jan,CY 2022,2021-10-01 00:00:00,20220131,123,4,2,Q2,18,FY2022,0,0,2022-09-30 00:00:00
20220201,2022-02-01 00:00:00,32,Tuesday,Tue,1,3,1,32,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,1,5,5,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220201,124,5,2,Q2,18,FY2022,0,0,2022-09-30 00:00:00
20220202,2022-02-02 00:00:00,33,Wednesday,Wed,2,4,1,33,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,1,5,5,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220202,125,5,2,Q2,18,FY2022,0,0,2022-09-30 00:00:00
20220203,2022-02-03 00:00:00,34,Thursday,Thu,3,5,1,34,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,1,5,5,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220203,126,5,2,Q2,18,FY2022,0,0,2022-09-30 00:00:00
20220204,2022-02-04 00:00:00,35,Friday,Fri,4,6,1,35,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,1,5,5,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220204,127,5,2,Q2,19,FY2022,0,0,2022-09-30 00:00:00
20220205,2022-02-05 00:00:00,36,Saturday,Sat,5,7,1,36,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,1,6,5,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220205,128,5,2,Q2,19,FY2022,0,0,2022-09-30 00:00:00
20220206,2022-02-06 00:00:00,37,Sunday,Sun,6,1,1,37,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,1,6,5,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220206,129,5,2,Q2,19,FY2022,0,0,2022-09-30 00:00:00
20220207,2022-02-07 00:00:00,38,Monday,Mon,7,2,1,38,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,1,6,6,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220207,130,5,2,Q2,19,FY2022,0,0,2022-09-30 00:00:00
20220208,2022-02-08 00:00:00,39,Tuesday,Tue,8,3,2,39,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,2,6,6,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220208,131,5,2,Q2,19,FY2022,0,0,2022-09-30 00:00:00
20220209,2022-02-09 00:00:00,40,Wednesday,Wed,9,4,2,40,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,2,6,6,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220209,132,5,2,Q2,19,FY2022,0,0,2022-09-30 00:00:00
20220210,2022-02-10 00:00:00,41,Thursday,Thu,10,5,2,41,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,2,6,6,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220210,133,5,2,Q2,19,FY2022,0,0,2022-09-30 00:00:00
20220211,2022-02-11 00:00:00,42,Friday,Fri,11,6,2,42,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,2,6,6,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220211,134,5,2,Q2,20,FY2022,0,0,2022-09-30 00:00:00
20220212,2022-02-12 00:00:00,43,Saturday,Sat,12,7,2,43,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,2,7,6,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220212,135,5,2,Q2,20,FY2022,0,0,2022-09-30 00:00:00
20220213,2022-02-13 00:00:00,44,Sunday,Sun,13,1,2,44,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,2,7,6,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220213,136,5,2,Q2,20,FY2022,0,0,2022-09-30 00:00:00
20220214,2022-02-14 00:00:00,45,Monday,Mon,14,2,2,45,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,2,7,7,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220214,137,5,2,Q2,20,FY2022,0,0,2022-09-30 00:00:00
20220215,2022-02-15 00:00:00,46,Tuesday,Tue,15,3,3,46,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,3,7,7,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220215,138,5,2,Q2,20,FY2022,0,0,2022-09-30 00:00:00
20220216,2022-02-16 00:00:00,47,Wednesday,Wed,16,4,3,47,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,3,7,7,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220216,139,5,2,Q2,20,FY2022,0,0,2022-09-30 00:00:00
20220217,2022-02-17 00:00:00,48,Thursday,Thu,17,5,3,48,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,3,7,7,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220217,140,5,2,Q2,20,FY2022,0,0,2022-09-30 00:00:00
20220218,2022-02-18 00:00:00,49,Friday,Fri,18,6,3,49,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,3,7,7,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220218,141,5,2,Q2,21,FY2022,0,0,2022-09-30 00:00:00
20220219,2022-02-19 00:00:00,50,Saturday,Sat,19,7,3,50,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,3,8,7,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220219,142,5,2,Q2,21,FY2022,0,0,2022-09-30 00:00:00
20220220,2022-02-20 00:00:00,51,Sunday,Sun,20,1,3,51,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,3,8,7,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220220,143,5,2,Q2,21,FY2022,0,0,2022-09-30 00:00:00
20220221,2022-02-21 00:00:00,52,Monday,Mon,21,2,3,52,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,3,8,8,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220221,144,5,2,Q2,21,FY2022,0,0,2022-09-30 00:00:00
20220222,2022-02-22 00:00:00,53,Tuesday,Tue,22,3,4,53,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,4,8,8,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220222,145,5,2,Q2,21,FY2022,0,0,2022-09-30 00:00:00
20220223,2022-02-23 00:00:00,54,Wednesday,Wed,23,4,4,54,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,4,8,8,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220223,146,5,2,Q2,21,FY2022,0,0,2022-09-30 00:00:00
20220224,2022-02-24 00:00:00,55,Thursday,Thu,24,5,4,55,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,4,8,8,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220224,147,5,2,Q2,21,FY2022,0,0,2022-09-30 00:00:00
20220225,2022-02-25 00:00:00,56,Friday,Fri,25,6,4,56,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,4,8,8,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220225,148,5,2,Q2,22,FY2022,0,0,2022-09-30 00:00:00
20220226,2022-02-26 00:00:00,57,Saturday,Sat,26,7,4,57,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,4,9,8,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220226,149,5,2,Q2,22,FY2022,0,0,2022-09-30 00:00:00
20220227,2022-02-27 00:00:00,58,Sunday,Sun,27,1,4,58,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,4,9,8,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220227,150,5,2,Q2,22,FY2022,0,0,2022-09-30 00:00:00
20220228,2022-02-28 00:00:00,59,Monday,Mon,28,2,4,59,2022-02-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-02-28 00:00:00,2022-12-31 00:00:00,2,Feb,February,2,1,First,Q1,4,9,9,2022/02,2022,2022/Q1,2022/Feb,CY 2022,2021-10-01 00:00:00,20220228,151,5,2,Q2,22,FY2022,0,0,2022-09-30 00:00:00
20220301,2022-03-01 00:00:00,60,Tuesday,Tue,1,3,1,60,2022-03-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-03-31 00:00:00,2022-12-31 00:00:00,3,Mar,March,3,1,First,Q1,1,9,9,2022/03,2022,2022/Q1,2022/Mar,CY 2022,2021-10-01 00:00:00,20220301,152,6,2,Q2,22,FY2022,0,0,2022-09-30 00:00:00
20220302,2022-03-02 00:00:00,61,Wednesday,Wed,2,4,1,61,2022-03-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-03-31 00:00:00,2022-12-31 00:00:00,3,Mar,March,3,1,First,Q1,1,9,9,2022/03,2022,2022/Q1,2022/Mar,CY 2022,2021-10-01 00:00:00,20220302,153,6,2,Q2,22,FY2022,0,0,2022-09-30 00:00:00
20220303,2022-03-03 00:00:00,62,Thursday,Thu,3,5,1,62,2022-03-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-03-31 00:00:00,2022-12-31 00:00:00,3,Mar,March,3,1,First,Q1,1,9,9,2022/03,2022,2022/Q1,2022/Mar,CY 2022,2021-10-01 00:00:00,20220303,154,6,2,Q2,22,FY2022,0,0,2022-09-30 00:00:00
20220304,2022-03-04 00:00:00,63,Friday,Fri,4,6,1,63,2022-03-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-03-31 00:00:00,2022-12-31 00:00:00,3,Mar,March,3,1,First,Q1,1,9,9,2022/03,2022,2022/Q1,2022/Mar,CY 2022,2021-10-01 00:00:00,20220304,155,6,2,Q2,23,FY2022,0,0,2022-09-30 00:00:00
20220305,2022-03-05 00:00:00,64,Saturday,Sat,5,7,1,64,2022-03-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-03-31 00:00:00,2022-03-31 00:00:00,2022-12-31 00:00:00,3,Mar,March,3,1,First,Q1,1,10,9,2022/03,2022,2022/Q1,2022/Mar,CY 2022,2021-10-01 00:00:00,20220305,156,6,2,Q2,23,FY2022,0,0,2022-09-30 00:00:00
20220306,2022-03-06 00:00:00,65,Sunday,Sun,6,1,1,65,2022-03-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,False,True,2022-03-31 00:00:00,2022-03-31 00:00:00,2022-12-31 00:00:00,3,Mar,March,3,1,First,Q1,1,10,9,2022/03,2022,2022/Q1,2022/Mar,CY 2022,2021-10-01 00:00:00,20220306,157,6,2,Q2,23,FY2022,0,0,2022-09-30 00:00:00
20220307,2022-03-07 00:00:00,66,Monday,Mon,7,2,1,66,2022-03-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-03-31 00:00:00,2022-12-31 00:00:00,3,Mar,March,3,1,First,Q1,1,10,10,2022/03,2022,2022/Q1,2022/Mar,CY 2022,2021-10-01 00:00:00,20220307,158,6,2,Q2,23,FY2022,0,0,2022-09-30 00:00:00
20220308,2022-03-08 00:00:00,67,Tuesday,Tue,8,3,2,67,2022-03-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-03-31 00:00:00,2022-12-31 00:00:00,3,Mar,March,3,1,First,Q1,2,10,10,2022/03,2022,2022/Q1,2022/Mar,CY 2022,2021-10-01 00:00:00,20220308,159,6,2,Q2,23,FY2022,0,0,2022-09-30 00:00:00
20220309,2022-03-09 00:00:00,68,Wednesday,Wed,9,4,2,68,2022-03-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-03-31 00:00:00,2022-12-31 00:00:00,3,Mar,March,3,1,First,Q1,2,10,10,2022/03,2022,2022/Q1,2022/Mar,CY 2022,2021-10-01 00:00:00,20220309,160,6,2,Q2,23,FY2022,0,0,2022-09-30 00:00:00
20220310,2022-03-10 00:00:00,69,Thursday,Thu,10,5,2,69,2022-03-01 00:00:00,2022-01-01 00:00:00,2022-01-01 00:00:00,,False,True,False,2022-03-31 00:00:00,2022-03-31 00:00:00,2022-12-31 00:00:00,3,Mar,March,3,1,First,Q1,2,10,10,2022/03,2022,2022/Q1,2022/Mar,CY 2022,2021-10-01 00:00:00,20220310,161,6,2,Q2,23,FY2022,0,0,2022-09-30 00:00:00
