"TransactionID","CustomerID","Product","Variation","Rating"
"12302","3383","Credit Card","Rewards","3.6"
"12303","3384","Credit Card","Student","3.7"
"12304","3384","Mortgage","Reverse Mortgage","2.9"
"12305","3385","Certificate of Deposit","3-Month","4.4"
"12306","3385","Checking Account","Senior","4.9"
"12307","3385","Savings Account","High Yield","2.9"
"12308","3386","Certificate of Deposit","3-Month","4.3"
"12309","3387","Savings Account","High Yield","3.6"
"12310","3388","Investment Account","Self-Directed","4.7"
"12311","3388","Student Loan","Consolidation","2.7"
"12312","3389","Personal Loan","Debt Consolidation","4.0"
"12313","3389","Checking Account","Interest Bearing","3.9"
"12314","3390","Auto Loan","New Car","2.7"
"12315","3391","Retirement Account","SEP IRA","3.3"
"12316","3391","Student Loan","Consolidation","4.5"
"12317","3392","Home Equity Loan","Fixed Rate","3.5"
"12318","3392","Auto Loan","Refinance","3.5"
"12319","3392","Student Loan","Private","3.7"
"12320","3393","Mortgage","Balloon Payment","4.2"
"12321","3393","Credit Card","Balance Transfer","5.0"
"12322","3394","Student Loan","Federal","4.4"
"12323","3394","Auto Loan","Lease","4.2"
"12324","3394","Home Equity Loan","HELOC","4.0"
"12325","3395","Investment Account","Self-Directed","3.0"
"12326","3395","Retirement Account","SEP IRA","3.8"
"12327","3396","Personal Loan","Secured","4.9"
"12328","3396","Savings Account","High Yield","4.2"
"12329","3397","Savings Account","Regular","4.4"
"12330","3397","Certificate of Deposit","3-Month","4.5"
"12331","3397","Personal Loan","Unsecured","3.1"
"12332","3398","Certificate of Deposit","10-Year","4.0"
"12333","3398","Checking Account","Interest Bearing","2.6"
"12334","3398","Personal Loan","Debt Consolidation","4.3"
"12335","3399","Personal Loan","Unsecured","3.8"
"12336","3399","Certificate of Deposit","3-Month","4.4"
"12337","3400","Retirement Account","Roth IRA","4.6"
"12338","3400","Investment Account","Self-Directed","4.8"
"12339","3401","Certificate of Deposit","10-Year","3.7"
"12340","3401","Savings Account","Children's Savings","3.9"
"12341","3402","Mortgage","Hybrid Rate","4.5"
"12342","3402","Credit Card","Student","3.8"
"12343","3403","Student Loan","Refinance","3.5"
"12344","3403","Auto Loan","Refinance","2.8"
"12345","3404","Checking Account","Premium","4.6"
"12346","3404","Certificate of Deposit","3-Month","4.3"
"12347","3404","Personal Loan","Debt Consolidation","4.2"
"12348","3405","Home Equity Loan","Fixed Rate","4.1"
"12349","3405","Investment Account","Managed","3.8"
"12350","3405","Retirement Account","Simple IRA","3.7"
"12351","3406","Savings Account","Money Market","4.0"
"12352","3406","Certificate of Deposit","3-Month","3.5"
"12353","3407","Retirement Account","Simple IRA","4.8"
"12354","3407","Student Loan","Federal","3.9"
"12355","3408","Savings Account","Regular","4.1"
"12356","3408","Checking Account","Student","3.9"
"12357","3409","Credit Card","Student","3.8"
"12358","3409","Business Loan","Term Loan","3.8"
"12359","3409","Mortgage","Interest Only","2.9"
"12360","3410","Certificate of Deposit","1-Year","4.4"
"12361","3410","Personal Loan","Debt Consolidation","3.8"
"12362","3410","Savings Account","High Yield","3.7"
"12363","3411","Auto Loan","Refinance","4.2"
"12364","3411","Investment Account","Self-Directed","3.2"
"12365","3412","Home Equity Loan","Fixed Rate","3.4"
"12366","3412","Auto Loan","New Car","4.2"
"12367","3412","Student Loan","Refinance","3.1"
"12368","3413","Mortgage","Hybrid Rate","3.8"
"12369","3413","Credit Card","Cashback","4.5"
"12370","3414","Auto Loan","Used Car","4.2"
"12371","3414","Retirement Account","IRA","3.6"
"12372","3415","Mortgage","Balloon Payment","3.4"
"12373","3415","Credit Card","Travel","4.2"
"12374","3416","Home Equity Loan","HELOC","5.0"
"12375","3416","Student Loan","Private","4.0"
"12376","3416","Investment Account","Self-Directed","3.0"
"12377","3417","Auto Loan","Lease","4.7"
"12378","3417","Investment Account","Brokerage","3.6"
"12379","3418","Credit Card","Secured","3.0"
"12380","3418","Business Loan","SBA Loan","3.7"
"12381","3419","Investment Account","Self-Directed","3.8"
"12382","3419","Home Equity Loan","HELOC","4.7"
"12383","3420","Personal Loan","Debt Consolidation","4.5"
"12384","3421","Business Loan","Line of Credit","3.4"
"12385","3421","Credit Card","Balance Transfer","4.6"
"12386","3422","Personal Loan","Debt Consolidation","2.8"
"12387","3422","Checking Account","Student","3.4"
"12388","3423","Mortgage","Reverse Mortgage","4.3"
"12389","3423","Business Loan","Equipment Financing","3.3"
"12390","3424","Home Equity Loan","HELOC","3.7"
"12391","3424","Student Loan","Refinance","3.8"
"12392","3425","Savings Account","Children's Savings","3.7"
"12393","3425","Certificate of Deposit","2-Year","3.7"
"12394","3425","Checking Account","Basic","3.9"
"12395","3426","Certificate of Deposit","1-Year","3.7"
"12396","3426","Personal Loan","Unsecured","3.7"
"12397","3427","Checking Account","Basic","4.6"
"12398","3427","Personal Loan","Home Improvement","3.3"
"12399","3428","Business Loan","SBA Loan","4.2"
"12400","3428","Mortgage","Hybrid Rate","4.9"
"12401","3429","Personal Loan","Secured","3.2"
"12402","3429","Certificate of Deposit","3-Month","4.6"
"12403","3430","Certificate of Deposit","2-Year","4.5"
"12404","3430","Checking Account","Basic","5.0"
"12405","3431","Checking Account","Senior","3.9"
"12406","3431","Personal Loan","Home Improvement","3.7"
"12407","3431","Certificate of Deposit","5-Year","4.3"
"12408","3432","Retirement Account","SEP IRA","4.6"
"12409","3432","Home Equity Loan","Fixed Rate","3.3"
"12410","3433","Credit Card","Secured","4.9"
"12411","3433","Business Loan","SBA Loan","4.6"
"12412","3433","Mortgage","Interest Only","4.5"
"12413","3434","Credit Card","Cashback","4.8"
"12414","3434","Mortgage","Reverse Mortgage","4.0"
"12415","3435","Student Loan","Private","3.0"
"12416","3435","Investment Account","Managed","3.1"
"12417","3436","Certificate of Deposit","5-Year","4.2"
"12418","3436","Savings Account","Regular","2.0"
"12419","3436","Personal Loan","Debt Consolidation","4.7"
"12420","3437","Student Loan","Refinance","4.6"
"12421","3437","Investment Account","Robo Advisor","4.0"
"12422","3437","Retirement Account","IRA","2.6"
"12423","3438","Home Equity Loan","HELOC","4.0"
"12424","3438","Retirement Account","IRA","3.8"
"12425","3439","Mortgage","Adjustable Rate","3.9"
"12426","3440","Checking Account","Premium","4.0"
"12427","3440","Certificate of Deposit","6-Month","3.2"
"12428","3441","Credit Card","Business","3.4"
"12429","3441","Business Loan","Line of Credit","5.0"
"12430","3442","Certificate of Deposit","6-Month","4.5"
"12431","3442","Savings Account","Children's Savings","2.6"
"12432","3443","Home Equity Loan","Variable Rate","3.8"
"12433","3443","Retirement Account","Roth IRA","4.5"
"12434","3444","Savings Account","Regular","4.6"
"12435","3445","Personal Loan","Home Improvement","3.6"
"12436","3445","Savings Account","High Yield","3.9"
"12437","3445","Certificate of Deposit","6-Month","4.1"
"12438","3446","Mortgage","Interest Only","3.5"
"12439","3446","Business Loan","Term Loan","3.5"
"12440","3447","Certificate of Deposit","10-Year","3.7"
"12441","3448","Savings Account","Children's Savings","4.2"
"12442","3448","Personal Loan","Home Improvement","5.0"
"12443","3449","Credit Card","Travel","3.9"
"12444","3449","Business Loan","Line of Credit","4.5"
"12445","3449","Mortgage","Balloon Payment","3.7"
"12446","3450","Business Loan","SBA Loan","4.7"
"12447","3450","Credit Card","Balance Transfer","4.7"
"12448","3451","Investment Account","Brokerage","3.5"
"12449","3451","Auto Loan","Refinance","4.0"
"12450","3452","Auto Loan","Lease","4.5"
"12451","3452","Retirement Account","SEP IRA","3.8"
"12452","3453","Credit Card","Business","3.4"
"12453","3453","Mortgage","Interest Only","3.7"
"12454","3454","Credit Card","Travel","4.5"
"12455","3454","Business Loan","Term Loan","4.1"
"12456","3455","Business Loan","Equipment Financing","4.0"
"12457","3455","Mortgage","Reverse Mortgage","3.8"
"12458","3456","Checking Account","Interest Bearing","4.5"
"12459","3457","Retirement Account","IRA","4.1"
"12460","3457","Auto Loan","Used Car","4.9"
"12461","3458","Business Loan","Line of Credit","3.4"
"12462","3458","Mortgage","Interest Only","2.4"
"12463","3459","Home Equity Loan","Variable Rate","5.0"
"12464","3459","Retirement Account","SEP IRA","3.1"
"12465","3459","Student Loan","Private","4.4"
"12466","3460","Student Loan","Consolidation","5.0"
"12467","3460","Auto Loan","Used Car","3.4"
"12468","3461","Investment Account","Robo Advisor","2.6"
"12469","3461","Retirement Account","401K","3.0"
"12470","3461","Home Equity Loan","Fixed Rate","4.3"
"12471","3462","Credit Card","Secured","4.2"
"12472","3463","Certificate of Deposit","1-Year","4.1"
"12473","3463","Personal Loan","Home Improvement","4.2"
"12474","3464","Credit Card","Cashback","2.6"
"12475","3464","Mortgage","Fixed Rate","3.3"
"12476","3464","Business Loan","Line of Credit","3.1"
"12477","3465","Auto Loan","Lease","3.4"
"12478","3466","Personal Loan","Debt Consolidation","4.2"
"12479","3467","Savings Account","Children's Savings","3.5"
"12480","3468","Investment Account","Robo Advisor","3.4"
"12481","3468","Home Equity Loan","Fixed Rate","5.0"
"12482","3468","Student Loan","Federal","4.5"
"12483","3469","Auto Loan","Refinance","4.2"
"12484","3469","Investment Account","Managed","4.3"
"12485","3470","Mortgage","Interest Only","4.1"
"12486","3470","Business Loan","Term Loan","3.4"
"12487","3471","Auto Loan","Used Car","3.4"
"12488","3472","Business Loan","Equipment Financing","4.9"
"12489","3472","Mortgage","Fixed Rate","4.9"
"12490","3473","Mortgage","Interest Only","3.1"
"12491","3473","Business Loan","SBA Loan","4.1"
"12492","3474","Personal Loan","Secured","4.1"
"12493","3474","Certificate of Deposit","5-Year","4.4"
"12494","3475","Credit Card","Student","4.4"
"12495","3475","Business Loan","Term Loan","4.5"
"12496","3476","Certificate of Deposit","5-Year","4.3"
"12497","3476","Savings Account","Children's Savings","3.8"
"12498","3477","Personal Loan","Secured","4.0"
"12499","3478","Certificate of Deposit","10-Year","4.2"
"12500","3478","Personal Loan","Debt Consolidation","4.0"
"12501","3479","Student Loan","Consolidation","3.4"
"12502","3479","Home Equity Loan","Variable Rate","4.3"
"12503","3480","Certificate of Deposit","10-Year","4.3"
"12504","3480","Personal Loan","Debt Consolidation","3.9"
"12505","3480","Checking Account","Premium","4.5"
"12506","3481","Auto Loan","Lease","4.8"
"12507","3481","Home Equity Loan","HELOC","3.2"
"12508","3482","Mortgage","Interest Only","2.9"
"12509","3482","Business Loan","Term Loan","3.8"
"12510","3483","Certificate of Deposit","10-Year","4.5"
"12511","3483","Checking Account","Senior","5.0"
"12512","3484","Personal Loan","Unsecured","4.4"
"12513","3484","Checking Account","Basic","3.7"
"12514","3485","Student Loan","Federal","4.9"
"12515","3486","Retirement Account","IRA","4.1"
"12516","3486","Investment Account","Self-Directed","4.4"
"12517","3486","Home Equity Loan","Variable Rate","4.5"
"12518","3487","Personal Loan","Debt Consolidation","4.8"
"12519","3487","Checking Account","Interest Bearing","2.8"
"12520","3488","Investment Account","Self-Directed","3.3"
"12521","3488","Auto Loan","Used Car","2.8"
"12522","3489","Credit Card","Travel","3.1"
"12523","3489","Mortgage","Hybrid Rate","3.5"
"12524","3489","Business Loan","Equipment Financing","3.1"
"12525","3490","Personal Loan","Secured","3.9"
"12526","3490","Checking Account","Student","4.6"
"12527","3491","Credit Card","Student","3.6"
"12528","3491","Business Loan","Line of Credit","3.7"
"12529","3491","Mortgage","Adjustable Rate","4.0"
"12530","3492","Checking Account","Student","4.1"
"12531","3492","Personal Loan","Unsecured","3.0"
"12532","3492","Savings Account","High Yield","4.1"
"12533","3493","Credit Card","Secured","4.1"
"12534","3493","Business Loan","Term Loan","4.0"
"12535","3494","Certificate of Deposit","1-Year","3.2"
"12536","3494","Personal Loan","Home Improvement","3.5"
"12537","3495","Student Loan","Refinance","3.7"
"12538","3495","Home Equity Loan","HELOC","3.5"
"12539","3496","Certificate of Deposit","5-Year","4.2"
"12540","3496","Savings Account","Children's Savings","4.1"
"12541","3497","Investment Account","Robo Advisor","5.0"
"12542","3498","Personal Loan","Unsecured","3.1"
"12543","3498","Savings Account","Regular","4.3"
"12544","3499","Mortgage","Fixed Rate","3.4"
"12545","3499","Credit Card","Travel","4.4"
"12546","3500","Credit Card","Balance Transfer","4.0"
"12547","3500","Mortgage","Hybrid Rate","2.5"
"12548","3500","Business Loan","Term Loan","2.9"
"12549","3501","Mortgage","Interest Only","3.9"
"12550","3501","Credit Card","Rewards","3.2"
"12551","3502","Checking Account","Senior","5.0"
"12552","3503","Savings Account","High Yield","3.9"
"12553","3503","Personal Loan","Debt Consolidation","4.5"
"12554","3503","Checking Account","Senior","4.2"
"12555","3504","Mortgage","Adjustable Rate","4.3"
"12556","3504","Business Loan","Term Loan","5.0"
"12557","3504","Credit Card","Cashback","4.8"
"12558","3505","Student Loan","Private","3.6"
"12559","3505","Auto Loan","New Car","3.6"
"12560","3506","Mortgage","Interest Only","3.9"
"12561","3506","Credit Card","Cashback","3.0"
"12562","3507","Savings Account","Regular","4.0"
"12563","3507","Certificate of Deposit","10-Year","3.0"
"12564","3508","Student Loan","Refinance","3.5"
"12565","3508","Investment Account","Brokerage","2.9"
"12566","3508","Retirement Account","401K","4.6"
"12567","3509","Mortgage","Hybrid Rate","4.2"
"12568","3509","Credit Card","Rewards","5.0"
"12569","3510","Credit Card","Business","4.3"
"12570","3510","Business Loan","SBA Loan","3.2"
"12571","3510","Mortgage","Hybrid Rate","3.6"
"12572","3511","Credit Card","Secured","4.3"
"12573","3511","Business Loan","Equipment Financing","3.6"
"12574","3512","Checking Account","Interest Bearing","4.6"
"12575","3512","Certificate of Deposit","6-Month","4.3"
"12576","3513","Retirement Account","401K","4.3"
"12577","3513","Auto Loan","Refinance","2.9"
"12578","3513","Student Loan","Federal","3.3"
"12579","3514","Auto Loan","Lease","5.0"
"12580","3514","Retirement Account","Simple IRA","3.6"
"12581","3515","Retirement Account","Simple IRA","5.0"
"12582","3515","Student Loan","Private","4.3"
"12583","3516","Business Loan","Line of Credit","3.3"
"12584","3516","Credit Card","Balance Transfer","4.5"
"12585","3516","Mortgage","Fixed Rate","3.3"
"12586","3517","Investment Account","Self-Directed","3.1"
"12587","3517","Retirement Account","401K","4.3"
"12588","3518","Mortgage","Fixed Rate","4.9"
"12589","3518","Credit Card","Cashback","3.4"
"12590","3519","Checking Account","Premium","3.8"
"12591","3519","Personal Loan","Unsecured","4.1"
"12592","3520","Student Loan","Federal","1.7"
"12593","3520","Home Equity Loan","HELOC","4.0"
"12594","3521","Mortgage","Adjustable Rate","2.0"
"12595","3521","Credit Card","Secured","3.3"
"12596","3522","Home Equity Loan","Fixed Rate","3.0"
"12597","3522","Auto Loan","Refinance","3.5"
"12598","3522","Student Loan","Private","4.6"
"12599","3523","Investment Account","Managed","5.0"
"12600","3523","Retirement Account","Roth IRA","3.8"
"12601","3524","Savings Account","High Yield","3.5"
"12602","3524","Certificate of Deposit","3-Month","3.9"
"12603","3525","Retirement Account","Roth IRA","4.6"
"12604","3526","Checking Account","Premium","5.0"
"12605","3526","Personal Loan","Unsecured","4.1"
"12606","3527","Auto Loan","Used Car","2.9"
"12607","3527","Student Loan","Consolidation","4.6"
"12608","3527","Investment Account","Robo Advisor","3.4"
"12609","3528","Home Equity Loan","Variable Rate","4.2"
"12610","3528","Student Loan","Refinance","3.8"
"12611","3528","Retirement Account","IRA","4.8"
"12612","3529","Investment Account","Robo Advisor","4.2"
"12613","3529","Auto Loan","Lease","4.1"
"12614","3530","Home Equity Loan","Variable Rate","3.6"
"12615","3530","Retirement Account","SEP IRA","5.0"
