CustomerID,Channel,ResponseRate,PreferenceScore
1789,Phone,0.86,5
1789,Direct Mail,0.52,5
1789,Email,0.29,3
1789,Push Notification,0.54,5
1790,SMS,0.46,5
1790,Direct Mail,0.36,4
1791,Direct Mail,0.66,1
1791,SMS,0.59,4
1791,In-Person,0.75,4
1791,Website Chat,0.52,4
1791,Phone,0.19,5
1792,In-Person,0.77,4
1792,Phone,0.53,1
1792,SMS,0.6,3
1792,Website Chat,0.42,2
1792,Mobile App,0.26,1
1792,Email,0.86,5
1793,Direct Mail,0.42,4
1793,Push Notification,0.98,1
1794,Phone,0.99,3
1794,Email,0.29,5
1794,In-Person,0.13,5
1794,Push Notification,0.99,2
1794,SMS,0.83,1
1795,Website Chat,0.76,1
1795,Email,0.92,4
1796,In-Person,0.85,3
1796,Website Chat,0.25,5
1796,Mobile App,0.13,2
1796,Phone,0.63,5
1797,Direct Mail,0.24,5
1797,Email,0.1,4
1798,Push Notification,0.65,5
1798,Website Chat,0.65,3
1798,Phone,0.56,2
1798,In-Person,0.64,4
1799,Phone,0.37,3
1799,Direct Mail,0.57,1
1799,Website Chat,0.33,4
1799,Mobile App,0.32,1
1799,In-Person,0.89,2
1800,Email,0.58,3
1800,In-Person,0.54,5
1800,SMS,0.85,4
1801,Email,0.15,4
1801,SMS,0.14,3
1801,Website Chat,0.65,1
1801,Mobile App,0.91,4
1801,Push Notification,0.23,4
1801,Direct Mail,0.35,5
1802,Direct Mail,0.93,2
1802,Push Notification,0.56,4
1802,Website Chat,0.43,1
1802,In-Person,0.26,2
1802,Email,0.73,4
1802,SMS,0.52,5
1803,SMS,0.48,4
1803,Direct Mail,0.77,3
1803,Email,0.61,3
1803,Mobile App,0.66,3
1804,SMS,0.27,5
1804,Push Notification,0.96,2
1805,Email,0.19,1
1805,Phone,0.86,4
1806,Email,0.32,3
1806,Mobile App,0.6,1
1806,In-Person,0.63,5
1806,Push Notification,0.32,3
1806,Website Chat,0.15,1
1806,Phone,0.5,4
1807,Push Notification,0.95,1
1807,Direct Mail,0.82,3
1807,Phone,0.14,3
1808,SMS,0.79,5
1808,Website Chat,0.54,3
1809,Direct Mail,0.71,4
1809,Phone,0.17,2
1809,Email,0.44,1
1809,SMS,0.44,1
1809,Website Chat,0.87,1
1809,In-Person,0.92,1
1810,Mobile App,0.69,4
1810,Phone,0.32,5
1810,Direct Mail,0.97,4
1811,Push Notification,0.65,2
1811,Phone,0.21,2
1811,In-Person,0.68,1
1811,Mobile App,0.32,3
1811,Direct Mail,0.5,3
1812,SMS,0.45,1
1812,Push Notification,0.95,2
1812,Website Chat,0.44,4
1812,Direct Mail,0.32,4
1812,Mobile App,0.72,2
1813,Website Chat,0.18,1
1813,Email,0.81,2
1813,In-Person,0.95,4
1813,SMS,0.68,4
1813,Phone,0.97,5
1813,Push Notification,0.82,3
1814,Push Notification,0.82,2
1814,Website Chat,0.54,3
1815,Phone,0.73,3
1815,In-Person,0.19,1
1816,Direct Mail,0.71,5
1816,Phone,0.6,1
1816,SMS,0.74,5
1816,In-Person,0.25,1
1817,Mobile App,0.75,4
1817,Email,0.82,4
1817,Direct Mail,0.25,2
1817,Push Notification,0.54,2
1817,Phone,0.82,1
1817,In-Person,0.34,4
1818,Phone,0.93,1
1818,In-Person,0.24,4
1818,Website Chat,0.44,4
1818,Email,0.25,2
1819,Push Notification,0.37,2
1819,Email,0.1,2
1819,SMS,0.16,3
1819,Phone,0.18,3
1820,In-Person,0.39,1
1820,Website Chat,0.25,1
1820,Direct Mail,0.5,1
1821,Phone,0.88,2
1821,Mobile App,0.63,5
1822,Phone,0.45,3
1822,Email,0.17,1
1822,Direct Mail,0.87,3
1822,Website Chat,0.57,1
1823,Phone,0.98,1
1823,Email,0.55,4
1823,Direct Mail,0.83,1
1823,Push Notification,0.85,1
1823,Mobile App,0.28,1
1823,Website Chat,0.6,1
1824,SMS,0.22,1
1824,Website Chat,0.22,3
1824,Email,0.37,3
1824,Push Notification,0.29,2
1824,Phone,0.21,2
1825,Push Notification,0.63,1
1825,Email,0.17,5
1825,Mobile App,0.8,4
1825,Direct Mail,0.66,5
1826,Website Chat,0.75,3
1826,SMS,0.36,2
1826,Phone,0.73,2
1826,Push Notification,0.21,4
1826,Mobile App,0.21,5
1826,Direct Mail,0.38,3
1827,Mobile App,0.1,2
1827,Email,0.15,3
1827,Website Chat,0.73,2
1827,Phone,0.41,5
1827,Push Notification,0.94,1
1827,Direct Mail,0.25,5
1828,Mobile App,0.91,5
1828,In-Person,0.93,2
1828,SMS,0.49,5
1829,In-Person,0.2,4
1829,Website Chat,0.66,1
1829,Mobile App,0.65,4
1829,Email,0.21,2
1829,Push Notification,0.69,5
1829,SMS,0.45,5
1830,SMS,0.89,1
1830,Email,0.93,1
1830,Phone,0.77,2
1830,Direct Mail,0.74,5
1830,Push Notification,0.33,1
1830,In-Person,0.36,4
1831,Mobile App,0.43,5
1831,In-Person,0.31,3
1831,SMS,0.14,5
1831,Website Chat,0.23,4
1831,Phone,0.28,1
1831,Push Notification,0.81,5
1832,Phone,0.81,5
1832,In-Person,0.62,3
1832,Mobile App,0.65,1
1833,SMS,0.2,5
1833,Phone,0.57,2
1833,Direct Mail,0.45,1
1833,Mobile App,0.79,4
1834,Direct Mail,0.69,1
1834,Mobile App,0.49,2
1834,Website Chat,0.95,3
1834,Email,0.9,2
1834,SMS,0.94,5
1835,Phone,0.76,3
1835,SMS,0.38,5
1836,Email,0.45,4
1836,Phone,0.11,3
1836,In-Person,0.55,1
1836,Direct Mail,0.72,3
1837,Direct Mail,0.4,4
1837,Website Chat,0.44,3
1837,Push Notification,0.31,3
1837,In-Person,0.13,1
1838,SMS,0.11,4
1838,Phone,0.75,5
1838,Push Notification,0.83,3
1838,Website Chat,0.4,1
1838,Direct Mail,0.28,2
1838,Mobile App,0.67,4
1839,Email,0.84,5
1839,SMS,0.47,1
1839,Push Notification,0.55,5
1839,Direct Mail,0.96,4
1839,Website Chat,0.49,3
1839,Mobile App,0.92,2
1840,Direct Mail,0.12,1
1840,Mobile App,0.93,3
1840,Email,0.35,5
1840,Phone,0.2,5
1840,SMS,0.18,1
1840,Website Chat,0.92,1
1841,Mobile App,0.4,1
1841,In-Person,0.52,5
1841,Phone,0.93,1
1842,Mobile App,0.36,2
1842,Phone,0.88,4
1842,SMS,0.43,5
1842,Push Notification,0.16,3
1843,SMS,0.96,3
1843,Website Chat,0.92,2
1843,Push Notification,0.28,1
1843,Direct Mail,0.94,1
1843,Mobile App,0.22,1
1843,Phone,0.55,4
1844,Website Chat,0.23,5
1844,SMS,0.66,3
1844,Mobile App,0.14,3
1844,In-Person,0.31,5
1845,Website Chat,0.11,1
1845,Email,0.17,2
1845,SMS,0.91,4
1845,Push Notification,0.96,5
1845,Mobile App,0.85,4
1845,Direct Mail,0.2,3
1846,Phone,0.15,2
1846,Push Notification,0.84,3
1846,Direct Mail,0.53,2
1846,Website Chat,0.56,1
1847,In-Person,0.48,2
1847,Phone,0.73,5
1847,SMS,0.3,1
1847,Mobile App,0.82,3
1847,Push Notification,0.31,1
1848,Website Chat,0.9,3
1848,Email,0.43,4
1848,Direct Mail,0.73,3
1848,Mobile App,0.94,1
1848,Push Notification,0.61,1
1848,Phone,0.84,3
1849,Direct Mail,0.37,2
1849,Phone,0.68,5
1849,Website Chat,0.3,3
1849,Email,0.88,1
1849,SMS,0.98,3
1850,Push Notification,0.16,5
1850,Email,0.82,2
1851,Website Chat,0.41,4
1851,Phone,0.71,5
1851,Direct Mail,0.88,2
1851,In-Person,0.73,5
1852,Website Chat,0.48,1
1852,Push Notification,0.32,5
1852,Direct Mail,0.77,5
1852,SMS,0.66,1
1852,Mobile App,0.29,1
1853,Direct Mail,0.27,3
1853,Email,0.89,2
1853,Mobile App,0.81,4
1853,In-Person,0.8,2
1853,Push Notification,0.74,2
1854,Mobile App,0.69,4
1854,In-Person,0.19,4
1854,SMS,0.63,3
1854,Push Notification,0.63,3
1854,Phone,0.65,5
1854,Email,0.58,4
1855,Email,0.3,1
1855,Mobile App,0.38,5
1856,Direct Mail,0.45,3
1856,SMS,0.99,2
1857,Direct Mail,0.57,4
1857,Mobile App,0.35,5
1858,Website Chat,0.86,4
1858,Mobile App,0.66,4
1858,SMS,0.49,3
1858,Direct Mail,0.99,3
1858,Email,0.44,5
1859,Direct Mail,0.53,3
1859,Website Chat,0.31,2
1859,Push Notification,0.18,5
1859,Email,0.5,1
1859,SMS,0.7,2
1859,Phone,0.71,3
1860,Email,0.26,3
1860,Direct Mail,0.56,1
1860,Website Chat,0.91,3
1860,Phone,0.97,2
1860,Mobile App,0.65,4
1861,SMS,0.98,1
1861,Push Notification,0.54,2
1861,Direct Mail,0.63,4
1862,Push Notification,0.61,4
1862,Email,0.31,2
1863,Push Notification,0.86,3
1863,Direct Mail,0.63,5
1863,SMS,0.39,1
1863,Website Chat,0.35,3
1863,Email,0.26,1
1864,Push Notification,0.97,4
1864,Email,0.51,3
1864,In-Person,0.29,1
1864,Mobile App,0.56,1
1864,Direct Mail,0.75,5
1865,Phone,0.33,4
1865,Direct Mail,0.76,3
1865,Mobile App,0.29,5
1866,Email,0.62,2
1866,SMS,0.24,3
1866,Direct Mail,0.79,3
1867,Mobile App,0.42,5
1867,Push Notification,0.7,1
1867,Direct Mail,0.8,4
1868,SMS,0.91,3
1868,Mobile App,0.83,2
1869,Direct Mail,0.89,5
1869,Website Chat,0.91,2
1869,Mobile App,0.94,1
1869,Phone,0.23,1
1869,Email,0.74,3
1869,SMS,0.43,3
1870,In-Person,0.59,3
1870,Phone,0.92,1
1870,SMS,0.32,4
1871,Direct Mail,0.23,2
1871,Website Chat,0.11,2
1871,Phone,0.41,2
1871,SMS,0.63,3
1871,In-Person,0.58,3
1872,Phone,0.57,5
1872,Website Chat,0.82,5
1872,SMS,0.7,1
1872,Email,0.8,1
1873,Website Chat,0.32,4
1873,Mobile App,0.9,3
1873,Email,0.95,4
1873,Phone,0.86,4
1873,In-Person,0.99,2
1874,SMS,0.17,5
1874,Website Chat,0.9,1
1875,Mobile App,0.51,5
1875,Website Chat,0.12,2
1875,Email,0.91,5
1876,In-Person,0.19,4
1876,Website Chat,0.42,2
1876,Direct Mail,0.34,4
1876,Email,0.96,1
1876,Push Notification,0.77,3
1877,Phone,0.27,3
1877,Direct Mail,0.51,4
1877,SMS,0.19,3
1878,Website Chat,0.59,5
1878,Push Notification,0.59,4
1878,Phone,0.42,4
1878,Direct Mail,0.25,3
1878,In-Person,0.53,5
1879,SMS,0.61,2
1879,Mobile App,0.72,1
1879,Phone,0.24,1
1879,Email,0.99,1
1880,In-Person,0.36,5
1880,SMS,0.26,5
1881,Phone,0.19,3
1881,Push Notification,0.54,1
1882,Email,0.16,5
1882,Direct Mail,0.19,2
1882,Website Chat,0.83,1
1883,Website Chat,0.36,2
1883,Email,0.25,3
1883,Mobile App,0.38,4
1883,Phone,0.2,4
1884,SMS,0.86,4
1884,Mobile App,0.67,3
1884,Email,0.76,5
1884,In-Person,0.41,1
1884,Website Chat,0.73,4
1885,Direct Mail,1.0,3
1885,Email,0.2,5
1886,Mobile App,0.37,2
1886,Phone,0.96,3
1886,Push Notification,0.72,2
1887,Mobile App,0.79,4
1887,Push Notification,0.59,5
1887,Website Chat,0.75,5
1887,In-Person,0.47,2
1887,Direct Mail,0.3,2
1887,SMS,0.47,5
1888,Email,0.85,3
1888,Phone,0.16,4
1889,Phone,0.27,2
1889,SMS,0.7,5
1890,Push Notification,0.74,5
1890,Email,0.84,2
1890,In-Person,0.39,4
1890,Mobile App,0.46,2
1890,Website Chat,0.87,3
1890,SMS,0.87,5
1891,Direct Mail,0.41,4
1891,Mobile App,0.53,2
1891,Email,0.88,3
1891,Phone,0.37,5
1892,Direct Mail,0.2,5
1892,Push Notification,0.66,4
1892,Website Chat,0.46,4
1892,Mobile App,0.18,1
1893,SMS,0.49,4
1893,Phone,0.86,5
1893,Direct Mail,0.19,3
1893,Email,0.82,3
1893,Website Chat,0.15,5
1894,Push Notification,0.78,4
1894,Website Chat,0.35,5
1895,Website Chat,0.27,4
1895,In-Person,0.56,4
1895,Phone,0.48,4
1895,Mobile App,0.37,4
1895,Direct Mail,0.49,5
1895,Push Notification,0.57,1
1896,Push Notification,0.87,1
1896,SMS,0.49,3
1896,In-Person,0.69,3
1897,Email,0.4,1
1897,Push Notification,0.7,1
1897,Website Chat,0.72,2
1897,SMS,0.3,1
1898,SMS,0.81,5
1898,Direct Mail,0.41,5
1898,Mobile App,0.9,3
1898,In-Person,0.1,1
1898,Email,0.73,1
1898,Push Notification,0.21,4
1899,Push Notification,0.77,2
1899,Mobile App,0.27,2
1899,Email,0.72,3
1899,SMS,0.42,3
1899,Phone,0.61,4
1899,Direct Mail,0.67,3
1900,Mobile App,0.89,3
1900,Phone,0.23,2
1900,Website Chat,0.42,5
1900,Direct Mail,0.24,3
1901,SMS,0.65,3
1901,Website Chat,0.51,4
1902,Push Notification,0.1,2
1902,Phone,0.76,4
1902,Mobile App,0.52,4
1902,In-Person,0.34,3
1903,Push Notification,0.7,1
1903,Email,0.78,3
1903,Mobile App,0.46,3
1903,Direct Mail,0.19,5
1903,In-Person,0.75,4
1903,Phone,0.76,1
1904,Direct Mail,0.53,2
1904,SMS,0.68,4
1904,Email,0.42,5
1904,Mobile App,0.1,2
1904,Website Chat,0.11,3
1904,In-Person,0.18,4
1905,SMS,0.22,5
1905,Email,0.94,2
1905,Website Chat,0.59,4
1905,Phone,0.86,4
1905,Push Notification,0.94,2
1906,Email,0.62,1
1906,Website Chat,0.14,5
1906,Phone,0.32,4
1907,Phone,0.95,3
1907,Direct Mail,0.53,5
1907,SMS,0.53,2
1907,Mobile App,0.95,4
1907,Email,0.74,5
1907,In-Person,0.74,5
1908,Email,0.66,2
1908,Mobile App,0.46,5
1908,Push Notification,0.8,5
1908,Website Chat,1.0,3
1908,SMS,0.93,5
1909,SMS,0.48,5
1909,Phone,0.17,1
1909,Email,0.7,3
1910,Push Notification,0.34,5
1910,Mobile App,0.3,1
1911,Phone,0.67,3
1911,Mobile App,0.14,3
1911,In-Person,0.36,3
1912,Phone,0.71,2
1912,Mobile App,0.76,4
1912,In-Person,0.63,1
1912,Push Notification,0.22,2
1913,SMS,0.41,2
1913,Direct Mail,0.27,3
1913,Phone,0.3,1
1913,Website Chat,0.15,2
1913,In-Person,0.22,4
1913,Email,0.26,2
1914,In-Person,0.39,2
1914,Mobile App,0.88,3
1914,Website Chat,0.49,4
1915,In-Person,0.17,3
1915,Website Chat,0.53,2
1915,Phone,0.86,1
1915,Push Notification,0.97,5
1915,Mobile App,0.29,5
1916,Mobile App,0.24,2
1916,Push Notification,0.98,2
1916,Email,0.22,2
1917,Mobile App,0.77,3
1917,Email,0.56,2
1917,SMS,0.91,2
1918,Push Notification,0.59,1
1918,SMS,0.68,3
1918,In-Person,0.25,3
1918,Phone,0.21,4
1918,Direct Mail,0.95,3
1919,Push Notification,0.79,3
1919,SMS,0.68,2
1919,Phone,0.4,4
1920,Website Chat,0.48,3
1920,Email,0.87,3
1920,In-Person,0.68,1
1920,Direct Mail,0.53,1
1921,In-Person,0.11,1
1921,Direct Mail,0.66,2
1921,SMS,0.23,3
1921,Website Chat,0.59,4
1921,Email,0.27,3
1921,Phone,0.84,3
1922,Push Notification,0.56,4
1922,Phone,0.82,3
1922,Direct Mail,0.47,2
1922,In-Person,0.56,2
1922,SMS,0.56,3
1923,SMS,0.24,4
1923,In-Person,0.31,5
1923,Website Chat,0.51,4
1923,Email,0.43,3
1923,Push Notification,0.24,5
1923,Mobile App,0.36,5
1924,SMS,0.11,1
1924,Phone,0.26,5
1924,In-Person,0.83,1
1924,Mobile App,0.31,3
1924,Website Chat,0.45,2
1925,In-Person,0.9,2
1925,Mobile App,0.79,2
1925,Push Notification,0.45,4
1925,Website Chat,0.39,5
1926,In-Person,0.99,1
1926,Website Chat,0.31,3
1926,Email,0.97,2
1926,Direct Mail,0.85,2
1926,Phone,0.69,4
1927,Email,0.24,1
1927,Direct Mail,0.58,5
1928,In-Person,0.39,3
1928,Direct Mail,0.69,5
1929,Email,0.74,1
1929,Website Chat,0.54,3
1930,In-Person,0.82,3
1930,Push Notification,0.86,3
1930,Website Chat,0.39,5
1931,In-Person,0.39,5
1931,Email,0.84,1
1931,Mobile App,0.69,1
1931,Direct Mail,0.93,5
1931,Phone,0.98,3
1931,Website Chat,0.87,2
1932,Phone,0.51,3
1932,In-Person,0.1,4
1932,Push Notification,0.3,1
1932,Mobile App,0.4,2
1932,SMS,0.32,2
1932,Email,0.59,4
1933,Phone,0.16,3
1933,SMS,0.51,3
1933,Mobile App,0.89,5
1933,Push Notification,0.44,2
1934,In-Person,0.37,3
1934,Direct Mail,0.94,5
1934,Website Chat,0.92,3
1934,SMS,0.5,4
1934,Phone,0.25,1
1934,Mobile App,0.68,5
1935,In-Person,1.0,3
1935,SMS,0.84,4
1935,Push Notification,0.15,4
1935,Direct Mail,0.76,4
1935,Mobile App,0.83,1
1936,Phone,0.9,1
1936,Mobile App,0.55,5
1936,Direct Mail,0.92,3
1937,Direct Mail,0.68,3
1937,Website Chat,0.93,1
1937,Mobile App,0.68,4
1937,Email,0.53,1
1937,Phone,0.92,2
1937,SMS,0.68,5
1938,SMS,0.57,1
1938,Website Chat,0.82,2
1938,In-Person,0.88,1
1939,Email,0.98,1
1939,Mobile App,0.16,2
1939,SMS,0.43,1
1939,Push Notification,0.29,2
1939,Direct Mail,0.56,1
1940,Direct Mail,0.83,3
1940,In-Person,0.41,2
1940,Phone,0.39,3
1941,Push Notification,0.94,3
1941,Website Chat,0.33,1
1941,SMS,0.68,1
1941,Email,0.64,2
1942,Phone,0.67,1
1942,Push Notification,0.56,5
1942,Direct Mail,0.47,2
1942,Website Chat,0.41,4
1942,SMS,0.55,4
1942,Mobile App,0.11,5
1943,In-Person,0.17,1
1943,Push Notification,0.23,4
1943,Phone,0.45,5
1944,SMS,0.2,5
1944,Push Notification,0.28,5
1944,Website Chat,0.31,1
1944,Direct Mail,0.28,2
1945,SMS,0.59,1
1945,In-Person,0.97,5
1945,Email,0.47,4
1945,Phone,0.59,1
1945,Mobile App,0.96,5
1945,Direct Mail,0.96,2
1946,Direct Mail,0.23,5
1946,SMS,0.84,1
1946,Website Chat,0.5,5
1946,Email,0.7,4
1947,Direct Mail,0.26,3
1947,Mobile App,0.63,3
1948,SMS,0.7,4
1948,Mobile App,0.9,4
1949,SMS,0.31,3
1949,Website Chat,0.48,5
1950,Phone,0.48,5
1950,In-Person,0.68,4
1950,Push Notification,0.89,4
1950,Mobile App,0.6,5
1951,Push Notification,0.15,4
1951,Direct Mail,0.46,2
1951,Email,0.75,4
1951,Phone,0.28,5
1951,Website Chat,0.66,1
1951,SMS,0.73,3
1952,Phone,0.22,2
1952,Mobile App,0.37,5
1952,In-Person,0.74,5
1952,Direct Mail,0.97,1
1953,SMS,0.98,3
1953,Mobile App,0.94,3
1954,Direct Mail,0.26,3
1954,Email,0.38,5
1954,Website Chat,0.39,4
1954,Mobile App,0.2,1
1954,In-Person,0.28,3
1955,Website Chat,0.21,1
1955,In-Person,0.82,4
1955,Phone,0.96,3
1955,SMS,0.35,3
1955,Email,0.3,3
1956,Push Notification,0.73,3
1956,Direct Mail,0.17,5
1956,Phone,0.55,4
1956,SMS,0.53,3
1956,Email,0.15,4
1956,In-Person,0.92,2
1957,Email,0.89,3
1957,Phone,0.28,5
1957,Mobile App,0.15,5
1957,In-Person,0.71,3
1957,Direct Mail,0.62,3
1957,SMS,0.51,3
1958,Phone,0.86,5
1958,Direct Mail,0.98,3
1958,Push Notification,0.75,5
1958,SMS,0.76,5
1959,Push Notification,0.54,4
1959,SMS,0.39,5
1959,In-Person,0.79,3
1959,Website Chat,1.0,1
1960,Push Notification,0.23,3
1960,Phone,0.16,4
1960,In-Person,0.76,4
1960,Direct Mail,0.27,3
1960,Email,0.79,5
1961,Website Chat,0.79,3
1961,Push Notification,0.84,2
1962,Push Notification,0.38,2
1962,SMS,0.62,5
1962,In-Person,0.36,5
1962,Email,0.34,3
1963,Push Notification,0.97,3
1963,Mobile App,0.85,4
1963,SMS,0.28,3
1963,In-Person,0.28,4
1965,Mobile App,0.52,2
1965,Phone,0.27,2
1965,Email,0.95,5
1965,In-Person,0.17,1
1965,Website Chat,0.29,3
1965,SMS,0.75,1
1966,In-Person,0.48,3
1966,Direct Mail,0.51,4
1966,Email,0.81,4
1966,Website Chat,0.75,3
1967,Push Notification,0.45,5
1967,Website Chat,0.42,5
1967,Mobile App,0.9,2
1968,Push Notification,0.49,3
1968,Direct Mail,0.29,3
1968,SMS,0.29,3
1968,Website Chat,0.36,4
1968,Phone,0.69,5
1969,Push Notification,0.38,3
1969,SMS,0.18,3
1969,In-Person,0.26,5
1969,Mobile App,0.55,3
1969,Email,0.21,2
1969,Phone,0.28,5
1970,Phone,0.74,5
1970,In-Person,0.15,5
1971,Mobile App,0.74,1
1971,In-Person,0.19,3
1972,Website Chat,0.14,5
1972,SMS,0.73,5
1972,Phone,0.47,5
1973,SMS,0.78,1
1973,Push Notification,0.11,1
1973,Direct Mail,0.78,3
1973,In-Person,0.49,1
1973,Mobile App,0.5,5
1974,Mobile App,0.49,2
1974,Phone,0.49,1
1974,SMS,0.84,4
1975,Phone,0.89,5
1975,Email,0.35,3
1975,Direct Mail,0.16,4
1976,Direct Mail,0.41,1
1976,Push Notification,0.22,1
1976,In-Person,0.42,4
1977,SMS,0.87,3
1977,Direct Mail,0.2,1
1977,Website Chat,0.49,1
1977,In-Person,0.89,5
1977,Mobile App,0.67,2
1978,Phone,0.92,3
1978,Push Notification,0.4,5
1978,In-Person,0.39,1
1978,Email,0.74,4
1978,Direct Mail,0.11,5
1979,In-Person,0.27,1
1979,Phone,0.45,2
1979,Push Notification,0.75,3
1979,Direct Mail,0.58,1
1980,SMS,0.26,5
1980,Phone,0.77,2
1980,Website Chat,0.14,3
1980,Push Notification,0.25,1
1980,Email,0.15,4
1981,Phone,0.58,3
1981,Mobile App,0.18,1
1982,Phone,0.84,3
1982,Direct Mail,0.15,5
1982,In-Person,0.29,1
1982,Email,0.59,1
1983,Push Notification,0.89,3
1983,Mobile App,0.34,2
1983,SMS,0.75,4
1983,In-Person,0.95,5
1984,Push Notification,0.62,2
1984,Phone,0.26,1
1984,In-Person,0.24,5
1985,SMS,0.2,5
1985,Direct Mail,0.51,2
1986,SMS,0.79,1
1986,Direct Mail,0.66,4
1986,Website Chat,0.34,4
1986,Email,0.6,5
1986,In-Person,0.14,3
1986,Mobile App,0.39,2
1987,In-Person,0.91,5
1987,Email,0.97,1
1987,Direct Mail,0.42,4
1987,Website Chat,0.45,2
1988,Email,0.55,3
1988,Mobile App,0.17,2
1989,Email,0.97,3
1989,Phone,0.48,3
1989,Mobile App,0.61,2
1989,Website Chat,0.8,5
1989,SMS,0.94,2
1989,In-Person,0.3,3
1990,Push Notification,0.4,4
1990,Mobile App,0.32,5
1990,Phone,0.63,1
1990,SMS,0.4,3
1991,Push Notification,0.82,5
1991,In-Person,0.8,5
1991,Phone,0.96,3
1992,Push Notification,0.57,1
1992,SMS,0.83,3
1992,In-Person,0.94,3
1992,Direct Mail,0.87,2
1993,SMS,0.99,1
1993,In-Person,0.98,4
1993,Direct Mail,0.86,2
1993,Mobile App,0.61,1
1994,Mobile App,0.68,2
1994,Email,0.15,4
1994,Phone,0.23,5
1995,In-Person,0.66,3
1995,Email,0.66,2
1995,Push Notification,0.75,2
1995,Website Chat,0.9,2
1996,Phone,0.37,3
1996,Website Chat,0.88,1
1996,In-Person,0.72,4
1996,Email,0.12,2
1997,Phone,0.97,2
1997,Email,0.39,4
1998,Email,0.47,4
1998,SMS,0.4,2
1999,Website Chat,0.91,4
1999,Push Notification,0.28,2
2000,Website Chat,0.13,4
2000,SMS,0.49,1
2000,Email,0.44,5
2000,Push Notification,0.51,2
2000,Direct Mail,0.63,5
2000,Phone,0.27,5
2001,Push Notification,0.62,3
2001,Website Chat,0.25,3
2001,SMS,0.85,5
2002,In-Person,0.14,1
2002,Email,0.6,3
2003,Phone,0.9,5
2003,Email,0.75,5
2003,In-Person,0.53,5
2003,Mobile App,0.4,5
2003,Direct Mail,0.2,2
2003,SMS,0.29,5
2004,Phone,0.65,2
2004,Push Notification,0.83,5
2005,In-Person,0.58,2
2005,Direct Mail,0.49,3
2005,Mobile App,0.64,1
2005,Push Notification,0.81,2
2005,Phone,0.97,4
2006,Push Notification,0.68,1
2006,Phone,0.7,5
2006,Website Chat,0.98,4
2007,Push Notification,0.15,4
2007,SMS,0.7,3
2007,Mobile App,0.26,3
2007,Email,0.26,4
2007,Direct Mail,0.48,1
2008,Direct Mail,0.8,5
2008,Website Chat,0.86,4
2008,Email,0.78,3
2008,Push Notification,0.29,4
2009,Mobile App,0.62,4
2009,Direct Mail,0.92,1
2009,Email,0.14,1
2009,SMS,0.84,5
2010,SMS,0.19,1
2010,Direct Mail,0.81,2
2010,Phone,0.58,1
2011,Website Chat,0.41,1
2011,Direct Mail,0.74,3
2011,Push Notification,0.61,5
2011,SMS,0.34,5
2012,In-Person,0.42,3
2012,Website Chat,0.63,3
2013,Mobile App,0.79,3
2013,SMS,0.69,1
2014,In-Person,0.64,1
2014,Direct Mail,0.27,1
2014,Push Notification,0.27,1
2014,Mobile App,0.29,3
2015,In-Person,0.52,1
2015,Website Chat,0.22,1
2015,SMS,0.46,3
2015,Push Notification,0.68,1
2015,Direct Mail,0.23,5
2016,Mobile App,0.12,3
2016,Phone,0.82,4
2016,Website Chat,0.76,1
2017,Direct Mail,0.46,2
2017,SMS,0.14,2
2017,Phone,0.73,2
2017,Website Chat,0.58,1
2018,Phone,0.5,2
2018,Push Notification,0.86,5
2018,SMS,0.49,5
2019,In-Person,0.31,3
2019,Mobile App,1.0,2
2019,SMS,0.87,5
2019,Direct Mail,0.91,2
2019,Email,0.55,4
2019,Push Notification,0.86,5
2020,SMS,0.67,4
2020,Push Notification,0.72,1
2020,Phone,0.9,2
2022,Push Notification,0.83,4
2022,Phone,0.43,4
2022,In-Person,0.98,2
2022,Email,0.31,4
2023,Website Chat,0.95,4
2023,In-Person,0.12,1
2023,Mobile App,0.96,5
2023,Direct Mail,0.95,2
2023,SMS,0.36,3
2023,Push Notification,0.14,4
2024,Email,0.33,4
2024,Website Chat,0.61,1
2025,Phone,0.81,3
2025,Direct Mail,0.82,5
2025,Mobile App,0.99,1
2025,Push Notification,0.47,4
2026,Direct Mail,0.27,5
2026,Email,0.94,4
2026,In-Person,0.53,2
2026,Website Chat,0.89,4
2027,Push Notification,0.9,5
2027,Phone,0.58,2
2027,Email,0.46,4
2027,Website Chat,0.81,5
2028,Phone,0.36,4
2028,Website Chat,0.91,3
2028,Mobile App,0.52,5
2028,Email,0.37,5
2028,Push Notification,0.78,2
2029,Phone,0.58,1
2029,Email,0.55,5
2029,SMS,0.16,1
2029,Push Notification,0.54,3
2030,Mobile App,0.2,1
2030,Direct Mail,0.68,3
2031,Direct Mail,0.59,5
2031,Push Notification,0.13,2
2032,Phone,0.24,3
2032,Mobile App,0.61,4
2032,Push Notification,0.27,5
2032,Website Chat,1.0,3
2033,Push Notification,0.37,1
2033,Email,0.27,5
2033,Mobile App,0.85,1
2033,Direct Mail,0.14,5
2033,SMS,0.23,2
2033,Website Chat,0.97,5
2034,In-Person,0.26,5
2034,Mobile App,0.66,2
2035,Push Notification,0.21,4
2035,Website Chat,0.89,5
2035,Mobile App,0.79,5
2036,Email,0.6,1
2036,Phone,0.22,2
2036,Website Chat,0.86,2
2036,Push Notification,0.54,1
2036,SMS,0.8,2
2036,Direct Mail,0.58,3
2037,In-Person,0.59,5
2037,Mobile App,0.87,3
2038,Direct Mail,0.49,3
